OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
6982,48,201,542402,2,482015424022,Block Group 2,G5030,S,1740165,0,+29.7917787,-095.7459246
6983,48,201,320202,3,482013202023,Block Group 3,G5030,S,370713,0,+29.6947347,-095.2716081
6984,48,201,322702,1,482013227021,Block Group 1,G5030,S,791636,0,+29.7085427,-095.1667991
6985,48,201,323000,1,482013230001,Block Group 1,G5030,S,208325,0,+29.6944576,-095.1896261
6986,48,201,221601,2,482012216012,Block Group 2,G5030,S,490128,546,+29.8930048,-095.4011077
6987,48,201,221702,2,482012217022,Block Group 2,G5030,S,1167930,4110,+29.8879860,-095.3898053
6988,48,201,221502,2,482012215022,Block Group 2,G5030,S,288138,0,+29.8670875,-095.4001847
6989,48,201,221502,1,482012215021,Block Group 1,G5030,S,233452,0,+29.8673786,-095.4046267
6990,48,201,530101,3,482015301013,Block Group 3,G5030,S,290051,7530,+29.8131923,-095.4477671
6991,48,201,530102,1,482015301021,Block Group 1,G5030,S,471166,0,+29.8164475,-095.4624565
6992,48,201,520302,1,482015203021,Block Group 1,G5030,S,233723,0,+29.8013096,-095.4795194
6993,48,201,511202,1,482015112021,Block Group 1,G5030,S,329862,0,+29.8072613,-095.4173739
6994,48,201,333904,3,482013339043,Block Group 3,G5030,S,542329,152329,+29.6219773,-095.2428203
6995,48,201,333301,1,482013333011,Block Group 1,G5030,S,154998,0,+29.6332557,-095.2448294
6996,48,201,333905,1,482013339051,Block Group 1,G5030,S,1463236,1286,+29.6214609,-095.2600034
6997,48,201,550901,2,482015509012,Block Group 2,G5030,S,485766,0,+29.9494298,-095.4873114
6998,48,201,510801,3,482015108013,Block Group 3,G5030,S,295241,0,+29.7636032,-095.4193136
6999,48,201,454902,2,482014549022,Block Group 2,G5030,S,928758,0,+29.7498316,-095.7459797
7000,48,201,240506,1,482012405061,Block Group 1,G5030,S,248240,0,+29.9544156,-095.3904202
7001,48,201,454902,1,482014549021,Block Group 1,G5030,S,583760,0,+29.7556899,-095.7453662
7002,48,201,222900,4,482012229004,Block Group 4,G5030,S,687173,0,+29.9090674,-095.3364793
7003,48,201,241503,2,482012415032,Block Group 2,G5030,S,15655978,48704,+29.9466045,-095.3179814
7004,48,201,240504,1,482012405041,Block Group 1,G5030,S,265628,0,+29.9468823,-095.3920741
7005,48,201,550202,2,482015502022,Block Group 2,G5030,S,1596670,0,+29.9566573,-095.4319176
7006,48,201,521502,1,482015215021,Block Group 1,G5030,S,520065,0,+29.8291651,-095.5209644
7007,48,201,554409,1,482015544091,Block Group 1,G5030,S,1009636,3667,+29.9676551,-095.6649961
7008,48,201,555305,3,482015553053,Block Group 3,G5030,S,8566623,119892,+30.1510018,-095.5371716
7009,48,201,250801,2,482012508012,Block Group 2,G5030,S,1943601,1144902,+30.0140464,-095.1517558
7010,48,201,323500,4,482013235004,Block Group 4,G5030,S,661763,0,+29.6644841,-095.2055131
7011,48,201,323400,1,482013234001,Block Group 1,G5030,S,500972,0,+29.6788997,-095.1959851
7012,48,201,333801,2,482013338012,Block Group 2,G5030,S,695852,0,+29.6153028,-095.2797608
7013,48,201,333802,2,482013338022,Block Group 2,G5030,S,1457534,16263,+29.6060436,-095.2769384
7014,48,201,350104,2,482013501042,Block Group 2,G5030,S,3609100,24210,+29.5942512,-095.2561430
7015,48,201,342801,1,482013428011,Block Group 1,G5030,S,1029872,0,+29.6848440,-095.0973438
7016,48,201,240707,2,482012407072,Block Group 2,G5030,S,1129831,0,+29.9692307,-095.4128391
7017,48,201,550500,4,482015505004,Block Group 4,G5030,S,1658779,0,+29.9591407,-095.4463738
7018,48,201,551602,1,482015516021,Block Group 1,G5030,S,668565,0,+29.9290722,-095.5812747
7019,48,201,250404,1,482012504041,Block Group 1,G5030,S,1218300,18579,+29.9878690,-095.1563893
7020,48,201,250405,1,482012504051,Block Group 1,G5030,S,813701,0,+29.9914455,-095.1725631
7021,48,201,333502,1,482013335021,Block Group 1,G5030,S,244857,0,+29.6638270,-095.2856633
7022,48,201,350804,4,482013508044,Block Group 4,G5030,S,3810269,38225,+29.5174409,-095.1364528
7023,48,201,333905,2,482013339052,Block Group 2,G5030,S,1393461,939,+29.6151216,-095.2582346
7024,48,201,241301,3,482012413013,Block Group 3,G5030,S,4500070,7930,+30.0760339,-095.4209779
7025,48,201,232201,1,482012322011,Block Group 1,G5030,S,1040629,0,+29.9373471,-095.2779297
7026,48,201,250202,1,482012502021,Block Group 1,G5030,S,1358998,3074,+29.9451501,-095.2714963
7027,48,113,019216,2,481130192162,Block Group 2,G5030,S,692867,0,+32.9665060,-096.7522991
7028,48,113,018130,3,481130181303,Block Group 3,G5030,S,1900782,0,+32.8327023,-096.6244474
7029,48,113,019211,5,481130192115,Block Group 5,G5030,S,1028157,0,+32.9701243,-096.7238588
7030,48,113,008101,1,481130081011,Block Group 1,G5030,S,815442,0,+32.8274727,-096.7139006
7031,48,113,019027,4,481130190274,Block Group 4,G5030,S,854633,0,+32.9646200,-096.6494044
7032,48,113,018151,2,481130181512,Block Group 2,G5030,S,4492383,0,+32.9550201,-096.6016547
7033,48,113,017819,2,481130178192,Block Group 2,G5030,S,270111,0,+32.8177032,-096.6347568
7034,48,113,013202,4,481130132024,Block Group 4,G5030,S,1442895,24253,+32.9200431,-096.7818020
7035,48,113,019216,1,481130192161,Block Group 1,G5030,S,596264,0,+32.9745414,-096.7521399
7036,48,113,013012,1,481130130121,Block Group 1,G5030,S,718936,0,+32.8752300,-096.7133052
7037,48,113,002703,3,481130027033,Block Group 3,G5030,S,1228791,360764,+32.7735886,-096.7363610
7038,48,113,008102,3,481130081023,Block Group 3,G5030,S,1412455,23955,+32.8111944,-096.7198625
7039,48,113,000300,4,481130003004,Block Group 4,G5030,S,246414,0,+32.8317143,-096.7777730
7040,48,113,016527,2,481130165272,Block Group 2,G5030,S,4063851,2089102,+32.6421461,-096.9811945
7041,48,113,000801,2,481130008012,Block Group 2,G5030,S,360165,0,+32.8038967,-096.7850783
7042,48,113,000902,3,481130009023,Block Group 3,G5030,S,207974,0,+32.8113281,-096.7763259
7043,48,113,000801,3,481130008013,Block Group 3,G5030,S,204928,0,+32.8056032,-096.7799187
7044,48,113,014142,2,481130141422,Block Group 2,G5030,S,251572,0,+32.9309355,-096.9505947
7045,48,113,018204,3,481130182043,Block Group 3,G5030,S,413867,0,+32.8983494,-096.6284417
7046,48,113,019033,1,481130190331,Block Group 1,G5030,S,653495,0,+32.9128143,-096.6963221
7047,48,113,012801,2,481130128012,Block Group 2,G5030,S,694839,0,+32.8619066,-096.6800806
7048,48,113,021200,3,481130212003,Block Group 3,G5030,S,13183267,624991,+32.7570184,-096.9437396
7049,48,113,007915,2,481130079152,Block Group 2,G5030,S,112789,0,+32.8619550,-096.7617108
7050,48,113,012502,2,481130125022,Block Group 2,G5030,S,1112598,0,+32.8274339,-096.6722447
7051,48,113,012502,1,481130125021,Block Group 1,G5030,S,606422,0,+32.8373930,-096.6657284
7052,48,113,012501,2,481130125012,Block Group 2,G5030,S,544769,0,+32.8241812,-096.6632595
7053,48,113,018145,1,481130181451,Block Group 1,G5030,S,1307016,1648,+32.8899449,-096.5627653
7054,48,113,016635,3,481130166353,Block Group 3,G5030,S,787066,0,+32.6497027,-096.8746652
7055,48,113,016534,1,481130165341,Block Group 1,G5030,S,1811650,0,+32.6979820,-096.9029884
7056,48,113,007702,3,481130077023,Block Group 3,G5030,S,1636052,0,+32.8751467,-096.7966452
7057,48,113,007830,2,481130078302,Block Group 2,G5030,S,73717,0,+32.8683317,-096.7585687
7058,48,113,013808,1,481130138081,Block Group 1,G5030,S,695340,0,+32.9509418,-096.8637102
7059,48,113,014704,3,481130147043,Block Group 3,G5030,S,641719,0,+32.8263342,-096.9307606
7060,48,113,013727,3,481130137273,Block Group 3,G5030,S,3301866,0,+32.9699457,-096.8357270
7061,48,113,007206,2,481130072062,Block Group 2,G5030,S,380755,0,+32.8612233,-096.8623574
7062,48,113,007206,1,481130072061,Block Group 1,G5030,S,118040,0,+32.8594531,-096.8652573
7063,48,113,016420,1,481130164201,Block Group 1,G5030,S,1024553,0,+32.6940514,-097.0088933
7064,48,113,020700,4,481130207004,Block Group 4,G5030,S,830475,0,+32.9662859,-096.8593641
7065,48,113,010001,2,481130100012,Block Group 2,G5030,S,4483512,46338,+32.8314926,-096.8665834
7066,48,113,014126,4,481130141264,Block Group 4,G5030,S,2431600,4265,+32.9590262,-097.0098594
7067,48,113,007831,1,481130078311,Block Group 1,G5030,S,113212,0,+32.8661644,-096.7557962
7068,48,113,016532,1,481130165321,Block Group 1,G5030,S,1505925,0,+32.6243638,-096.9170335
7069,48,113,013807,1,481130138071,Block Group 1,G5030,S,974173,23923,+32.9267526,-096.8625572
7070,48,113,014157,1,481130141571,Block Group 1,G5030,S,2139718,3791,+32.9278862,-096.9857253
7071,48,113,014156,1,481130141561,Block Group 1,G5030,S,836393,0,+32.9471567,-096.9647814
7072,48,113,014141,2,481130141412,Block Group 2,G5030,S,194901,0,+32.9360976,-096.9470649
7073,48,113,014314,1,481130143141,Block Group 1,G5030,S,586512,0,+32.8575075,-096.9727390
7074,48,113,014318,3,481130143183,Block Group 3,G5030,S,574446,0,+32.8540447,-096.9627361
7075,48,113,014318,1,481130143181,Block Group 1,G5030,S,560007,0,+32.8532551,-096.9555002
7076,48,113,017310,1,481130173101,Block Group 1,G5030,S,450475,0,+32.7446903,-096.5450388
7077,48,113,014155,5,481130141555,Block Group 5,G5030,S,531026,0,+32.9398497,-096.9622394
7078,48,113,014158,1,481130141581,Block Group 1,G5030,S,1827129,0,+32.8717482,-096.9815451
7079,48,113,014409,1,481130144091,Block Group 1,G5030,S,3617477,0,+32.8269307,-097.0255798
7080,48,113,014410,1,481130144101,Block Group 1,G5030,S,1030187,0,+32.8237004,-097.0129007
7081,48,113,014316,3,481130143163,Block Group 3,G5030,S,619348,0,+32.8466005,-096.9676391
7082,48,113,006501,4,481130065014,Block Group 4,G5030,S,344278,0,+32.7304013,-096.8949051
7083,48,113,015406,1,481130154061,Block Group 1,G5030,S,304782,0,+32.7625328,-097.0325849
7084,48,113,014140,1,481130141401,Block Group 1,G5030,S,355124,0,+32.8621617,-097.0001817
7085,48,113,014154,1,481130141541,Block Group 1,G5030,S,423691,0,+32.8539148,-097.0043891
7086,48,113,014147,2,481130141472,Block Group 2,G5030,S,293970,0,+32.8546661,-097.0113644
7087,48,113,014153,3,481130141533,Block Group 3,G5030,S,524715,0,+32.8541350,-096.9965805
7088,48,113,014153,1,481130141531,Block Group 1,G5030,S,320997,0,+32.8493349,-096.9965340
7089,48,113,015101,2,481130151012,Block Group 2,G5030,S,937566,0,+32.7975509,-096.9530632
7090,48,113,012604,4,481130126044,Block Group 4,G5030,S,406537,0,+32.8476705,-096.6440354
7091,48,113,015208,1,481130152081,Block Group 1,G5030,S,661003,0,+32.7914476,-096.9738712
7092,48,113,015002,1,481130150021,Block Group 1,G5030,S,5414511,3227,+32.7838924,-096.9433381
7093,48,113,014144,1,481130141441,Block Group 1,G5030,S,478562,0,+32.8914738,-096.9577189
7094,48,113,014313,2,481130143132,Block Group 2,G5030,S,1098878,0,+32.8815086,-096.9569727
7095,48,113,014320,1,481130143201,Block Group 1,G5030,S,223083,0,+32.8796067,-096.9668138
7096,48,113,016634,2,481130166342,Block Group 2,G5030,S,6381214,6355,+32.6276582,-096.8439306
7097,48,113,007203,2,481130072032,Block Group 2,G5030,S,171177,0,+32.8552585,-096.8746348
7098,48,113,019215,3,481130192153,Block Group 3,G5030,S,518827,9966,+32.9489955,-096.7632982
7099,48,113,019214,3,481130192143,Block Group 3,G5030,S,149941,0,+32.9425342,-096.7676008
7100,48,113,019208,3,481130192083,Block Group 3,G5030,S,79822,0,+32.9294875,-096.7627660
7101,48,113,016610,3,481130166103,Block Group 3,G5030,S,1256770,0,+32.6152561,-096.8320977
7102,48,113,013729,3,481130137293,Block Group 3,G5030,S,647605,0,+32.9499947,-096.8860614
7103,48,113,010701,4,481130107014,Block Group 4,G5030,S,1287251,2340,+32.7618045,-096.8847520
7104,48,113,002001,1,481130020011,Block Group 1,G5030,S,813024,62043,+32.7593752,-096.8148950
7105,48,113,010002,1,481130100021,Block Group 1,G5030,S,1775475,0,+32.7727791,-096.8133108
7106,48,113,000705,2,481130007052,Block Group 2,G5030,S,238213,0,+32.8203214,-096.7921825
7107,48,113,016531,1,481130165311,Block Group 1,G5030,S,860142,0,+32.6431987,-096.9112092
7108,48,113,016636,1,481130166361,Block Group 1,G5030,S,1423334,0,+32.6304997,-096.8956109
7109,48,113,016528,2,481130165282,Block Group 2,G5030,S,1167170,0,+32.6463878,-096.9589820
7110,48,113,016526,1,481130165261,Block Group 1,G5030,S,877818,0,+32.6392747,-096.9459959
7111,48,113,016419,2,481130164192,Block Group 2,G5030,S,1692276,19519,+32.6999785,-097.0204132
7112,48,113,016204,3,481130162043,Block Group 3,G5030,S,565797,0,+32.7168685,-097.0111778
7113,48,113,016536,1,481130165361,Block Group 1,G5030,S,738783,0,+32.6661276,-096.8953010
7114,48,113,016536,2,481130165362,Block Group 2,G5030,S,1828055,0,+32.6702993,-096.9018258
7115,48,201,312901,2,482013129012,Block Group 2,G5030,S,289670,0,+29.7152142,-095.3570693
7116,48,201,510702,1,482015107021,Block Group 1,G5030,S,267111,0,+29.7678130,-095.4011989
7117,48,201,410202,2,482014102022,Block Group 2,G5030,S,311598,0,+29.7549357,-095.3951170
7118,48,201,350101,3,482013501013,Block Group 3,G5030,S,542421,0,+29.5802543,-095.2141076
7119,48,201,440102,1,482014401021,Block Group 1,G5030,S,584229,0,+29.6399481,-095.5445669
7120,48,201,431901,3,482014319013,Block Group 3,G5030,S,182118,0,+29.7287490,-095.4643974
7121,48,201,220702,2,482012207022,Block Group 2,G5030,S,536672,0,+29.8255224,-095.3463471
7122,48,201,232404,1,482012324041,Block Group 1,G5030,S,1084840,0,+29.8365515,-095.1926082
7123,48,201,311701,2,482013117012,Block Group 2,G5030,S,320935,0,+29.6989092,-095.3043667
7124,48,201,411507,1,482014115071,Block Group 1,G5030,S,303907,0,+29.7381671,-095.4385028
7125,48,201,411505,1,482014115051,Block Group 1,G5030,S,385473,0,+29.7388936,-095.4447621
7126,48,201,411301,1,482014113011,Block Group 1,G5030,S,879935,11567,+29.7530335,-095.4529919
7127,48,201,431804,2,482014318042,Block Group 2,G5030,S,177001,0,+29.7517648,-095.4579116
7128,48,201,350101,1,482013501011,Block Group 1,G5030,S,4315768,18554,+29.5697166,-095.2085991
7129,48,201,410502,2,482014105022,Block Group 2,G5030,S,125201,0,+29.7507092,-095.3820013
7130,48,201,350103,3,482013501033,Block Group 3,G5030,S,2878499,18774,+29.5703291,-095.2501870
7131,48,201,311502,3,482013115023,Block Group 3,G5030,S,682992,0,+29.7106342,-095.2758155
7132,48,201,313902,3,482013139023,Block Group 3,G5030,S,229725,0,+29.6853720,-095.3815155
7133,48,201,411506,1,482014115061,Block Group 1,G5030,S,179359,0,+29.7354402,-095.4400324
7134,48,201,232902,2,482012329022,Block Group 2,G5030,S,439230,0,+29.8027619,-095.1846155
7135,48,201,411700,3,482014117003,Block Group 3,G5030,S,692120,2993,+29.7237975,-095.4547030
7136,48,201,341304,1,482013413041,Block Group 1,G5030,S,9316027,460369,+29.5667344,-095.0856818
7137,48,201,211102,3,482012111023,Block Group 3,G5030,S,586266,0,+29.7885224,-095.3249183
7138,48,201,341204,3,482013412043,Block Group 3,G5030,S,774336,0,+29.5444325,-095.0897258
7139,48,201,211501,3,482012115013,Block Group 3,G5030,S,386801,0,+29.7681686,-095.2949992
7140,48,201,211502,1,482012115021,Block Group 1,G5030,S,1528515,0,+29.7681845,-095.3094456
7141,48,201,311002,2,482013110022,Block Group 2,G5030,S,472037,43711,+29.7485868,-095.2984315
7142,48,201,310500,4,482013105004,Block Group 4,G5030,S,386427,0,+29.7402990,-095.3178240
7143,48,201,232703,1,482012327031,Block Group 1,G5030,S,62467,0,+29.7743723,-095.2194006
7144,48,201,211301,2,482012113012,Block Group 2,G5030,S,727703,0,+29.7786447,-095.3312849
7145,48,201,211101,2,482012111012,Block Group 2,G5030,S,637912,0,+29.7887535,-095.3337441
7146,48,201,211101,1,482012111011,Block Group 1,G5030,S,641712,0,+29.7853714,-095.3381244
7147,48,201,310200,2,482013102002,Block Group 2,G5030,S,921538,0,+29.7459874,-095.3510808
7148,48,201,312000,3,482013120003,Block Group 3,G5030,S,371706,9358,+29.7174850,-095.3479255
7149,48,201,340701,2,482013407012,Block Group 2,G5030,S,959195,0,+29.5589485,-095.1277932
7150,48,201,510701,1,482015107011,Block Group 1,G5030,S,363300,12309,+29.7642242,-095.4053426
7151,48,201,510601,2,482015106012,Block Group 2,G5030,S,472213,5038,+29.7730212,-095.4003948
7152,48,201,551501,1,482015515011,Block Group 1,G5030,S,640950,0,+29.9461032,-095.5543346
7153,48,201,551202,1,482015512021,Block Group 1,G5030,S,1183151,1431,+29.9667097,-095.5041071
7154,48,201,552701,3,482015527013,Block Group 3,G5030,S,788166,1829,+29.9753141,-095.5479179
7155,48,201,552701,1,482015527011,Block Group 1,G5030,S,556862,0,+29.9660780,-095.5444792
7156,48,201,552802,1,482015528021,Block Group 1,G5030,S,989833,2772,+29.9727837,-095.5390394
7157,48,201,453901,2,482014539012,Block Group 2,G5030,S,680716,0,+29.6847046,-095.6187067
7158,48,201,251505,2,482012515052,Block Group 2,G5030,S,1008186,0,+30.0584120,-095.1632305
7159,48,201,250802,2,482012508022,Block Group 2,G5030,S,2798217,2725809,+30.0225516,-095.1622602
7160,48,201,541603,2,482015416032,Block Group 2,G5030,S,552433,0,+29.8439621,-095.6481631
7161,48,201,541902,2,482015419022,Block Group 2,G5030,S,1270770,26841,+29.8168763,-095.6928519
7162,48,201,541603,3,482015416033,Block Group 3,G5030,S,372286,0,+29.8442347,-095.6528020
7163,48,201,554405,3,482015544053,Block Group 3,G5030,S,1687155,293,+29.9908759,-095.7109476
7164,48,201,556000,4,482015560004,Block Group 4,G5030,S,25177395,227695,+30.0596123,-095.7904503
7165,48,201,330901,2,482013309012,Block Group 2,G5030,S,1322726,7614,+29.6185681,-095.4096430
7166,48,201,422601,1,482014226011,Block Group 1,G5030,S,254351,3268,+29.6797132,-095.5074317
7167,48,201,422601,2,482014226012,Block Group 2,G5030,S,448612,11746,+29.6803805,-095.5006004
7168,48,201,542001,2,482015420012,Block Group 2,G5030,S,584577,0,+29.8182514,-095.7074217
7169,48,201,542003,1,482015420031,Block Group 1,G5030,S,477768,0,+29.8120301,-095.7161166
7170,48,201,555600,2,482015556002,Block Group 2,G5030,S,21366644,295255,+30.0490732,-095.7210238
7171,48,201,555403,1,482015554031,Block Group 1,G5030,S,1439942,5227,+30.0966916,-095.6243451
7172,48,201,555404,1,482015554041,Block Group 1,G5030,S,977960,0,+30.0900779,-095.6240730
7173,48,201,422501,1,482014225011,Block Group 1,G5030,S,155720,2765,+29.6737824,-095.5076062
7174,48,201,422200,5,482014222005,Block Group 5,G5030,S,930693,290,+29.6369930,-095.5042619
7175,48,201,420700,1,482014207001,Block Group 1,G5030,S,1179426,0,+29.6683491,-095.4718851
7176,48,201,410801,2,482014108012,Block Group 2,G5030,S,322175,0,+29.7364925,-095.4027861
7177,48,201,410705,2,482014107052,Block Group 2,G5030,S,370881,0,+29.7368891,-095.3931453
7178,48,201,541402,2,482015414022,Block Group 2,G5030,S,537829,0,+29.8541656,-095.6594865
7179,48,201,555404,2,482015554042,Block Group 2,G5030,S,3708236,58357,+30.0821798,-095.6173684
7180,48,201,330901,1,482013309011,Block Group 1,G5030,S,1560008,29280,+29.6265356,-095.3996736
7181,48,201,334102,3,482013341023,Block Group 3,G5030,S,413340,0,+29.6326220,-095.4439935
7182,48,201,540904,2,482015409042,Block Group 2,G5030,S,247327,0,+29.8958962,-095.6331896
7183,48,201,540503,1,482015405031,Block Group 1,G5030,S,504385,38205,+29.8599737,-095.6392541
7184,48,201,542303,2,482015423032,Block Group 2,G5030,S,404773,0,+29.8128534,-095.7250625
7185,48,201,542901,2,482015429012,Block Group 2,G5030,S,1461702,0,+29.8096053,-095.7565983
7186,48,201,542304,2,482015423042,Block Group 2,G5030,S,731667,0,+29.8271363,-095.7245559
7187,48,201,555403,2,482015554032,Block Group 2,G5030,S,5446124,9361,+30.1119553,-095.6321573
7188,48,201,412202,3,482014122023,Block Group 3,G5030,S,296301,0,+29.7126615,-095.4155070
7189,48,201,542002,1,482015420021,Block Group 1,G5030,S,459199,0,+29.8261567,-095.7110705
7190,48,201,540602,3,482015406023,Block Group 3,G5030,S,1207799,30989,+29.8717452,-095.6307953
7191,48,201,334102,1,482013341021,Block Group 1,G5030,S,428104,0,+29.6311798,-095.4391548
7192,48,201,421802,2,482014218022,Block Group 2,G5030,S,624673,0,+29.6873304,-095.4805156
7193,48,201,411901,1,482014119011,Block Group 1,G5030,S,313412,0,+29.7299533,-095.3953288
7194,48,201,542304,1,482015423041,Block Group 1,G5030,S,1251812,6017,+29.8198063,-095.7251363
